KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K00001	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E1.1.1.1, adh	alcohol dehydrogenase
K00002	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	AKR1A1, adh	alcohol dehydrogenase (NADP+)
K00003	3119.5411006132	3061.0852998634	2598.31443602412	2515.27951540726	2895.97601300508	3291.9700441431	3161.28036060979	3786.9519974017	2885.62194432717	3413.04778977078	30729.0685011656	3072.90685011656	378.041114001682	0.123023941967959	hom	homoserine dehydrogenase
K00010	231.678500701154	312.536165477891	387.074423569604	1114.58948904139	874.221401859657	642.175057282325	710.290761774044	1244.97079542666	389.74719334918	1413.59754788627	7320.88133636818	732.088133636818	417.031544273087	0.569646638310317	iolG	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase
K00015	1988.64195968784	1956.14301107182	1330.51449898835	1272.90707217993	1139.58652898908	1313.76409913486	1419.60086448055	1843.04592491636	1456.42416118836	1137.46985183691	14858.0979724741	1485.80979724741	324.409462836565	0.218338486822177	gyaR, GOR1	glyoxylate reductase
K00016	69.1707975593216	297.653495998017	0	55.650121041444	35.8330000692738	73.0743593987663	58.4705791720343	15.0123802864671	71.4457949383211	17.5251086171561	693.835637080802	69.3835637080802	84.3392796921554	1.21555128022825	LDH, ldh	L-lactate dehydrogenase
K00018	262.24747064364	681.392478906264	418.508635907586	168.015020034288	823.521108488241	503.971648443913	699.709024011072	607.753174928592	725.794009020407	477.171487965394	5368.0840583494	536.80840583494	210.928101663202	0.392929952978528	hprA	glycerate dehydrogenase
K00022	0	5.68444898238597	13.2865242681114	0	0	22.3524201951626	33.7152815792564	0	31.1092650421361	0	106.147940067052	10.6147940067052	13.6879648731778	1.28951771127459	HADH	3-hydroxyacyl-CoA dehydrogenase
K00023	2879.84397444577	2065.72993060503	2303.93375536008	807.730287315961	2577.2716184624	1344.68122265389	2405.09515114866	1634.19441143481	1854.18351981297	1301.71627135574	19174.3801425953	1917.43801425953	649.241220947832	0.338598283813912	phbB	acetoacetyl-CoA reductase
K00024	4413.78311240694	4140.70872836577	3068.26421935378	4208.68987953307	3583.42465828773	4166.61433445615	3788.66631798282	4115.67868802354	3942.98221223734	4246.08904146624	39674.9011921134	3967.49011921134	396.551691720342	0.099950265736054	mdh	malate dehydrogenase
K00025	0	0	26.0784276910165	0	0	0	0	0	0	0	26.0784276910165	2.60784276910165	8.24672292996179	3.16227766016838	MDH1	malate dehydrogenase
K00026	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	MDH2	malate dehydrogenase
K00028	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E1.1.1.39	malate dehydrogenase (decarboxylating)
K00029	624.615261716049	1027.49652593132	665.787039996728	372.856434341541	904.760291481897	1390.42761421706	990.166519572483	295.302729169565	925.747330654027	300.224133859939	7497.3838809406	749.73838809406	361.135148283277	0.481681549215231	E1.1.1.40, maeB	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)
K00030	1692.23447011441	1598.39938310191	961.370443257862	1443.48913699848	961.185807267281	931.865573980369	1245.15596078667	1577.23437843589	1252.7378850805	924.775796944756	12588.4488359681	1258.84488359681	304.489269389997	0.24187989589313	IDH3	isocitrate dehydrogenase (NAD+)
K00031	3813.63084076168	3869.98201765502	3465.35645360065	2700.09006286661	2887.85244847418	3674.3683012816	3651.0820850135	2841.78885631959	4086.91068708773	3455.50222017712	34446.5639732377	3444.65639732377	477.646868554575	0.138663138920233	IDH1, IDH2, icd	isocitrate dehydrogenase
K00032	0	0	0	0	0	0	0	0	7.21024637818874	0	7.21024637818874	0.721024637818874	2.28008010460562	3.16227766016838	E1.1.1.43	phosphogluconate 2-dehydrogenase
K00033	2933.13969572391	3005.26991608647	3160.69065837551	5617.92306720939	4537.30292695798	4221.71488587366	4219.73396687233	5344.62663567931	3642.08338102463	5392.78986900426	42075.2750028074	4207.52750028074	1015.50431336423	0.241354171374156	PGD, gnd, gntZ	6-phosphogluconate dehydrogenase
K00034	2565.44851492235	1052.73952263372	983.625121488683	1639.24773499096	2856.85913978591	458.041821812858	1532.16035340935	549.419114830817	1022.66929200223	692.823797890253	13353.0344137671	1335.30344137671	820.620751432877	0.614557505061776	gdh	glucose 1-dehydrogenase
K00036	2027.21604809656	2646.86522154609	3722.12544948725	6307.01838651295	3932.37292729651	4060.96936440774	4403.16306331558	5385.31442972532	3676.24448923193	4861.24477009012	41022.5341497101	4102.25341497101	1245.18308052781	0.303536362718005	G6PD, zwf	glucose-6-phosphate 1-dehydrogenase
K00048	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fucO	lactaldehyde reductase
K00049	0	11.5572269249745	0	0	6.24297297248544	15.6167530762341	0	24.3761946992229	2.51982153078144	38.5527795431781	98.8657487468765	9.88657487468765	13.0207045973918	1.31700864681948	GRHPR	glyoxylate/hydroxypyruvate reductase
K00050	72.5673094858169	375.432824558973	0	0	128.166362233234	26.5961133451233	94.2101216698945	0	26.7836978408403	12.5425288721929	736.298958006075	73.6298958006075	114.933025321039	1.56095596865004	ttuD	hydroxypyruvate reductase
K00051	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E1.1.1.82	malate dehydrogenase (NADP+)
K00055	69.0395349013317	196.823553912605	672.803948047534	1338.48478900961	818.798160701823	82.5145794438393	761.784608817203	360.583689174763	119.837194187613	423.873466379988	4844.54352457631	484.454352457631	411.279520392976	0.848954123967636	E1.1.1.90	aryl-alcohol dehydrogenase
K00058	4495.04004611209	4768.01504511161	4259.65928918009	5426.03855421189	3374.48976385659	4400.44870154816	3445.41843570571	4503.07253481015	4639.57131459181	4428.8479760091	43740.6016611372	4374.06016611372	600.179375076176	0.137213333215173	serA, PHGDH	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase
K00064	130.128613893585	183.873543886471	352.92421542768	215.454224610415	164.629971939095	530.855086250511	207.870380130817	273.279773640258	387.500921403689	102.548202764248	2549.06493394677	254.906493394677	133.091837607404	0.522120232540861	E1.1.1.122	D-threo-aldose 1-dehydrogenase
K00073	72.8802367616326	42.7844029379555	74.5561964464624	0	0	42.4137878228179	8.16681157904772	216.847495981702	34.5932060458946	5.87136686385264	498.113504439366	49.8113504439366	64.9859640563771	1.30464168261248	allD	ureidoglycolate dehydrogenase (NAD+)
K00074	3819.31465889425	3746.82275132267	3803.60409212421	5175.68210576695	3411.24013412099	5665.00908667681	3002.80653197427	4822.12332268911	4402.48932594956	4157.84346702426	42006.9354765431	4200.69354765431	822.655179811951	0.195837942111089	paaH, hbd, fadB, mmgB	3-hydroxybutyryl-CoA dehydrogenase
K00087	16.1926267583581	98.9692093983937	5.90531507047684	0	13.2803989389028	23.0942178949234	35.1020645197471	0	5.89943722197111	0	198.443269802773	19.8443269802773	30.056752564658	1.51462695583128	ygeS, xdhA	xanthine dehydrogenase molybdenum-binding subunit
K00090	180.956633461909	267.793886157626	8.69280923033882	9.86493557620741	307.33503899702	75.367812051274	396.617062596295	3.54196964529759	75.2477689416163	21.6820046432602	1347.09992130084	134.709992130084	144.048232656386	1.06932106801167	ghrB	glyoxylate/hydroxypyruvate/2-ketogluconate reductase
K00093	2289.60556886801	1600.41535418042	1633.28453740052	2960.72165269438	2161.66691892728	2209.55253828003	2056.44369799027	1822.87523691658	1637.31254702113	3034.68481909988	21406.5628713785	2140.65628713785	517.46025968557	0.24172972690419	mdh	methanol dehydrogenase
K00100	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bdhAB	butanol dehydrogenase
K00104	2541.3157664697	3210.95908240075	2754.96718896367	3648.29709755285	3970.51534180104	2977.3375012518	3984.1260612319	3218.33800627677	3614.83611918269	3479.5016567356	33400.1938218668	3340.01938218668	488.265394848108	0.14618639563955	glcD	glycolate oxidase
K00106	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	XDH	xanthine dehydrogenase/oxidase
K00114	1247.17328948153	1300.1318495732	972.322948247627	632.442553913419	1031.84016831882	279.371694108188	1087.28892625147	90.2171902257962	508.257470702153	469.451272382446	7618.49736320464	761.849736320465	421.481318064583	0.553234185129771	exaA	alcohol dehydrogenase (cytochrome c)
K00116	0	0	132.085859893537	29.5211364535055	10.9005776417914	0	13.2137844661624	48.880205872758	30.6840036019429	86.9773579049555	352.262925834653	35.2262925834653	43.5871095543669	1.2373459242437	mqo	malate dehydrogenase (quinone)
K00121	372.412375891864	362.699339636801	968.2083518786	411.971302611209	898.567054194092	1140.66405441215	985.478944729215	191.669187693684	442.307109935155	382.041817990872	6156.01953897364	615.601953897364	340.875750125118	0.553727531186411	frmA, ADH5, adhC	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase
K00122	1982.24308641285	694.483895253364	1043.13580371927	836.235178754587	420.27312535757	1857.89534128231	875.744180922498	509.313202489293	1025.85673934388	977.505240715529	10222.6857942511	1022.26857942511	517.613925385469	0.506338486581046	FDH	formate dehydrogenase
K00123	1614.9133311758	2124.89788907518	3247.02010588323	1320.82383824278	2416.82090073018	1080.18705544182	2054.10623984761	2134.2813978587	1027.37676102099	1260.25135080295	18280.6788700792	1828.06788700792	700.682416398722	0.383291245023487	fdoG, fdhF, fdwA	formate dehydrogenase major subunit
K00124	1373.64939300514	1539.99431652139	1660.79358417062	3612.46913789858	2209.70437622684	1104.50805964122	1988.64107822996	3148.64472282798	2035.83430454128	1339.91591456413	20014.1548876271	2001.41548876271	811.131483458242	0.405278907859201	fdoH, fdsB	formate dehydrogenase iron-sulfur subunit
K00125	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fdhB	formate dehydrogenase (coenzyme F420) beta subunit
K00126	157.860660575164	118.382945980091	340.660255285364	223.32463868327	687.142947706099	400.899312363947	694.080049130213	137.110418203243	351.444070555156	237.464485556131	3348.36978403868	334.836978403868	210.035494357323	0.627276877716853	fdsD	formate dehydrogenase subunit delta
K00127	787.700593073842	1561.5833057937	746.323744313509	436.714881245221	1649.87285028857	1083.55386039343	1385.81849837761	1356.33537038451	1572.83941020428	887.390834811115	11468.1333488858	1146.81333488858	418.000485805141	0.364488686247926	fdoI, fdsG	formate dehydrogenase subunit gamma
K00128	635.180002013091	615.179527716937	988.18319600861	858.615479727932	720.765449778548	1110.51958682861	313.336234856429	1674.56205875052	796.309679179164	937.583602802461	8650.2348176623	865.02348176623	362.282303293316	0.418812102711475	ALDH	aldehyde dehydrogenase (NAD+)
K00129	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ALDH3	aldehyde dehydrogenase (NAD(P)+)
K00131	0	47.9583421174873	0	46.8707291125335	0	23.3649989133594	0	30.4981566474367	11.3096505365277	0	160.001877327344	16.0001877327344	19.8348085718635	1.23966099043225	gapN	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
K00132	342.53706745417	562.420073920794	216.564898076431	255.065355282792	114.72433966071	389.429820451051	206.325336048799	8.80261438268548	489.136626273295	165.763328173403	2750.76945972413	275.076945972413	170.987465502382	0.621598676319208	E1.2.1.10	acetaldehyde dehydrogenase (acetylating)
K00133	3772.95609657008	3823.02884146241	3517.29178722747	4199.31375837571	3969.77332978008	4295.83233935706	4409.75642197519	4674.6940066222	4651.28487452969	4758.9758403219	42072.9072962218	4207.29072962218	426.571020350937	0.101388529522713	asd	aspartate-semialdehyde dehydrogenase
K00134	4091.03679147697	4167.27917823625	4925.62648764812	4086.62139096216	3423.44368958851	4696.05414201233	3914.73452994452	5527.80627550775	4334.84541136524	4333.16582767713	43500.613724419	4350.0613724419	582.773037384328	0.133968923076869	GAPDH, gapA	glyceraldehyde 3-phosphate dehydrogenase
K00135	1620.49308195245	1435.17892931603	2078.56101321116	3593.65755458204	2161.56106585222	2568.94178054112	2359.85935681542	2651.51861621082	1315.2923351793	2827.82192287951	22612.8856565401	2261.28856565401	697.944055801518	0.30864882368503	gabD	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase
K00137	1168.16150926425	461.51565145564	167.516808595398	217.023077645016	233.670801942713	622.251694542192	106.14638346762	463.804854831735	144.944850628951	197.365106399644	3782.40073877316	378.240073877316	324.935306188152	0.859071601951798	prr	aminobutyraldehyde dehydrogenase
K00138	431.365535859561	266.619756171278	163.773974701122	277.939328055765	802.334331111517	668.279838940942	708.051480373437	31.6800863920419	188.607054223472	523.657821124699	4062.30920695384	406.230920695384	261.080634364895	0.642690206639069	aldB	aldehyde dehydrogenase
K00139	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ALDH5A1	succinate-semialdehyde dehydrogenase
